frame_id,fn_nano,nano_tp,nano_fp,nano_count,fn_medium,medium_tp,medium_fp,medium_count,x_count,mean_iou_nano,mean_iou_medium
4990,9,7,2,9,1,15,2,17,16,0.8708261251449585,0.9483380913734436
4991,9,7,0,7,2,14,0,14,16,0.8490896821022034,0.9125028848648071
4992,6,5,0,5,1,10,1,11,11,0.9249151349067688,0.9617689847946167
4993,6,6,2,8,0,12,1,13,12,0.884983241558075,0.9377388954162598
4994,4,7,0,7,0,11,1,12,11,0.8658958077430725,0.9503207802772522
4995,10,2,0,2,1,11,0,11,12,0.9180799722671509,0.9161509871482849
4996,6,4,0,4,1,9,0,9,10,0.8965807557106018,0.945601224899292
4997,2,6,0,6,0,8,0,8,8,0.865241527557373,0.9624476432800293
4998,3,5,1,6,0,8,1,9,8,0.8765923380851746,0.9364985227584839
4999,5,3,0,3,0,8,1,9,8,0.8397104144096375,0.915542483329773
5000,5,3,3,6,1,7,0,7,8,0.9166575074195862,0.9448332190513611
5001,6,2,1,3,1,7,1,8,8,0.9047062397003174,0.9414446949958801
5002,4,4,0,4,1,7,0,7,8,0.8527734279632568,0.9543997645378113
5003,5,3,0,3,1,7,0,7,8,0.8985111713409424,0.9299047589302063
5004,3,4,1,5,1,6,1,7,7,0.9204216599464417,0.9568433165550232
5005,3,4,0,4,2,5,0,5,7,0.8660385608673096,0.9724807739257812
5006,4,4,0,4,1,7,0,7,8,0.8388230800628662,0.9437065124511719
5007,3,4,0,4,0,7,1,8,7,0.8831340074539185,0.9191296696662903
5008,3,5,1,6,1,7,0,7,8,0.8701750636100769,0.9486762881278992
5009,4,5,0,5,3,6,1,7,9,0.8883697390556335,0.9523186087608337
5010,4,4,0,4,2,6,0,6,8,0.8286672830581665,0.9486606121063232
5011,4,4,0,4,1,7,1,8,8,0.7439926266670227,0.9236612915992737
5012,3,3,1,4,0,6,1,7,6,0.745048999786377,0.9625280499458313
5013,1,6,0,6,0,7,1,8,7,0.8328542113304138,0.9709433317184448
5014,1,7,0,7,1,7,0,7,8,0.827564537525177,0.9232975840568542
5015,4,6,0,6,1,9,1,10,10,0.8054155707359314,0.9376454949378967
5016,1,7,1,8,0,8,2,10,8,0.8712049722671509,0.9637001752853394
5017,3,7,1,8,0,10,2,12,10,0.8274520635604858,0.9563605189323425
5018,5,6,2,8,1,10,1,11,11,0.8334415555000305,0.9460470080375671
5019,4,7,1,8,0,11,0,11,11,0.8817639350891113,0.9582772850990295
5020,4,9,0,9,2,11,0,11,13,0.8662626147270203,0.9649991989135742
5021,4,6,3,9,0,10,6,16,10,0.9006698727607727,0.9685636758804321
5022,4,7,3,10,0,11,2,13,11,0.8971480131149292,0.9590983986854553
5023,6,7,1,8,1,12,0,12,13,0.8660286664962769,0.9422878623008728
5024,7,6,1,7,1,12,0,12,13,0.8599728941917419,0.928188145160675
5025,5,7,1,8,2,10,1,11,12,0.8754478693008423,0.9590655565261841
5026,9,5,3,8,1,13,2,15,14,0.815009593963623,0.9212822318077087
5027,5,10,2,12,1,14,1,15,15,0.849047064781189,0.9509533643722534
5028,5,10,3,13,0,15,0,15,15,0.8673965334892273,0.9621039628982544
5029,7,7,2,9,1,13,1,14,14,0.8512254357337952,0.9621413350105286
5030,7,9,1,10,3,13,0,13,16,0.7780673503875732,0.9313700199127197
5031,8,7,1,8,2,13,1,14,15,0.9019979238510132,0.949165403842926
5032,8,7,1,8,1,14,1,15,15,0.8314656615257263,0.9339069724082947
5033,9,7,1,8,2,14,1,15,16,0.7575634121894836,0.9206501245498657
5034,8,8,0,8,2,14,0,14,16,0.7520380020141602,0.9304481148719788
5035,8,8,0,8,2,14,1,15,16,0.8753977417945862,0.9480724930763245
5036,9,7,0,7,1,15,2,17,16,0.7740300893783569,0.9227821230888367
5037,8,5,0,5,1,12,1,13,13,0.8785436749458313,0.9229623675346375
5038,8,8,1,9,2,14,1,15,16,0.7479510307312012,0.9304438233375549
5039,7,8,0,8,1,14,0,14,15,0.8544020652770996,0.9445108771324158
5040,7,7,2,9,0,14,0,14,14,0.8082614541053772,0.9546887278556824
5041,8,5,1,6,0,13,0,13,13,0.8123511075973511,0.9538679718971252
5042,11,4,1,5,1,14,0,14,15,0.910905122756958,0.932045042514801
5043,6,7,1,8,1,12,1,13,13,0.7980934381484985,0.9542601108551025
5044,8,7,1,8,2,13,0,13,15,0.8231706619262695,0.9365766048431396
5045,10,6,4,10,1,15,1,16,16,0.8432353138923645,0.9379761219024658
5046,8,8,0,8,0,16,1,17,16,0.8202020525932312,0.9438210129737854
5047,12,6,2,8,1,17,1,18,18,0.8154702186584473,0.9442944526672363
5048,13,7,1,8,6,14,2,16,20,0.8617132902145386,0.9378762245178223
5049,8,8,3,11,1,15,1,16,16,0.849067211151123,0.946536660194397
5050,7,9,0,9,1,15,4,19,16,0.8859618902206421,0.9210468530654907
5051,11,6,1,7,1,16,2,18,17,0.8745089173316956,0.9257928133010864
5052,9,9,1,10,2,16,4,20,18,0.842506468296051,0.9563554525375366
5053,10,6,0,6,2,14,5,19,16,0.8240317702293396,0.9060963988304138
5054,7,7,2,9,1,13,3,16,14,0.7730100750923157,0.9339162111282349
5055,10,6,0,6,2,14,2,16,16,0.8610771298408508,0.9259541630744934
5056,10,7,2,9,1,16,3,19,17,0.7824034690856934,0.9550564289093018
5057,9,8,1,9,1,16,3,19,17,0.7980788350105286,0.9231706261634827
5058,9,5,2,7,2,12,5,17,14,0.8032597303390503,0.9555070400238037
5059,10,5,3,8,2,13,1,14,15,0.7957881689071655,0.9458351731300354
5060,11,3,2,5,4,10,5,15,14,0.8773587346076965,0.9454366564750671
5061,9,5,2,7,1,13,5,18,14,0.7602706551551819,0.9580268859863281
5062,11,4,2,6,1,14,4,18,15,0.8583232164382935,0.9337982535362244
5063,9,6,1,7,2,13,5,18,15,0.8356955647468567,0.9534898996353149
5064,8,6,1,7,2,12,3,15,14,0.8080509305000305,0.9384711384773254
5065,9,4,1,5,3,10,5,15,13,0.8297750949859619,0.9634692072868347
5066,9,4,2,6,1,12,6,18,13,0.8052344918251038,0.9675708413124084
5067,8,6,0,6,1,13,5,18,14,0.7440077662467957,0.9538376331329346
5068,8,7,0,7,1,14,4,18,15,0.7753500938415527,0.9633840918540955
5069,5,8,0,8,0,13,5,18,13,0.7567206025123596,0.9539343118667603
5070,8,6,0,6,1,13,2,15,14,0.803826630115509,0.9583454132080078
5071,6,7,0,7,1,12,4,16,13,0.74830162525177,0.9462984204292297
5072,11,5,1,6,2,14,2,16,16,0.8026663064956665,0.950766384601593
5073,10,4,0,4,2,12,5,17,14,0.7732571959495544,0.9497883319854736
5074,11,4,1,5,1,14,4,18,15,0.7878823280334473,0.9329655766487122
5075,9,5,1,6,1,13,5,18,14,0.7910330891609192,0.9409916400909424
5076,10,5,0,5,0,15,3,18,15,0.7193863987922668,0.9370920658111572
5077,11,5,0,5,1,15,3,18,16,0.7042723894119263,0.9470735192298889
5078,11,4,0,4,0,15,5,20,15,0.7740603685379028,0.9498531818389893
5079,10,6,1,7,2,14,4,18,16,0.7586126923561096,0.9424077868461609
5080,7,8,0,8,2,13,4,17,15,0.7736632823944092,0.9485715627670288
5081,9,3,1,4,2,10,7,17,12,0.7475447058677673,0.955937385559082
5082,5,8,0,8,1,12,4,16,13,0.823910117149353,0.9589026570320129
5083,6,7,0,7,0,13,4,17,13,0.8221344351768494,0.9529734253883362
5084,9,5,0,5,1,13,4,17,14,0.8192192912101746,0.9445565938949585
5085,6,6,1,7,1,11,6,17,12,0.7757088541984558,0.9452002048492432
5086,7,6,0,6,1,12,4,16,13,0.7737300395965576,0.9646442532539368
5087,7,6,0,6,0,13,3,16,13,0.832883358001709,0.9467800855636597
5088,6,6,1,7,0,12,4,16,12,0.731475293636322,0.9285929203033447
5089,4,9,1,10,1,12,2,14,13,0.7465327382087708,0.9642174243927002
5090,3,10,1,11,0,13,3,16,13,0.7745721936225891,0.9574263095855713
5091,4,10,2,12,1,13,6,19,14,0.81047523021698,0.9643926024436951
5092,5,10,4,14,2,13,9,22,15,0.8449599146842957,0.9625869989395142
5093,7,8,1,9,0,15,7,22,15,0.8130897879600525,0.9323967695236206
5094,9,9,0,9,3,15,7,22,18,0.8052566051483154,0.9656195044517517
5095,9,9,1,10,2,16,4,20,18,0.7954098582267761,0.9434459805488586
5096,5,9,0,9,1,13,3,16,14,0.7511440515518188,0.9320154190063477
5097,7,9,2,11,4,12,6,18,16,0.7756339907646179,0.9136502146720886
5098,6,9,2,11,0,15,5,20,15,0.8174874186515808,0.9547985792160034
5099,6,8,1,9,1,13,6,19,14,0.820526123046875,0.9689499735832214
5100,6,8,2,10,1,13,8,21,14,0.8249990940093994,0.964623749256134
5101,9,9,1,10,1,17,4,21,18,0.7635052800178528,0.9576974511146545
5102,10,8,4,12,1,17,7,24,18,0.8144212961196899,0.9550060033798218
5103,8,8,2,10,2,14,5,19,16,0.8335158824920654,0.9562590718269348
5104,6,10,4,14,2,14,6,20,16,0.8435341119766235,0.9631367921829224
5105,12,7,1,8,1,18,2,20,19,0.8434134721755981,0.951898992061615
5106,9,11,2,13,4,16,3,19,20,0.8352434039115906,0.9591075778007507
5107,4,13,3,16,1,16,4,20,17,0.7976594567298889,0.9436556100845337
5108,6,11,0,11,3,14,2,16,17,0.8141343593597412,0.9365611672401428
5109,7,11,0,11,2,16,3,19,18,0.7599644064903259,0.9257941842079163
5110,8,11,1,12,0,19,2,21,19,0.8577519059181213,0.9496530294418335
5111,8,12,3,15,3,17,4,21,20,0.8337368965148926,0.9477353692054749
5112,4,13,1,14,0,17,3,20,17,0.8685470819473267,0.952283501625061
5113,7,11,2,13,1,17,2,19,18,0.8437758088111877,0.9589343070983887
5114,6,13,2,15,1,18,2,20,19,0.85898756980896,0.9510111212730408
5115,10,7,1,8,0,17,1,18,17,0.8597506284713745,0.9306868314743042
5116,5,11,2,13,0,16,6,22,16,0.841971755027771,0.9535849094390869
5117,9,11,1,12,2,18,2,20,20,0.8149611949920654,0.9553305506706238
5118,5,14,3,17,1,18,1,19,19,0.8179712891578674,0.9618027210235596
5119,10,8,2,10,1,17,2,19,18,0.8762036561965942,0.9606494903564453
5120,10,7,2,9,1,16,3,19,17,0.7810951471328735,0.9341288805007935
5121,8,8,3,11,1,15,6,21,16,0.8770273327827454,0.958690881729126
5122,6,10,0,10,0,16,1,17,16,0.8441303372383118,0.9491615295410156
5123,5,10,2,12,1,14,4,18,15,0.8418291211128235,0.9326196908950806
5124,10,8,4,12,3,15,1,16,18,0.8272854089736938,0.9233049750328064
5125,6,7,2,9,2,11,3,14,13,0.8449341058731079,0.946841299533844
5126,11,8,2,10,3,16,1,17,19,0.8571594953536987,0.9318670034408569
5127,6,10,3,13,2,14,6,20,16,0.8556939363479614,0.9655521512031555
5128,7,12,3,15,2,17,1,18,19,0.8640315532684326,0.9629260897636414
5129,5,11,2,13,1,15,4,19,16,0.8353415131568909,0.936738908290863
5130,3,11,1,12,0,14,4,18,14,0.8508302569389343,0.9324988722801208
5131,5,10,1,11,0,15,5,20,15,0.8699712753295898,0.9264193773269653
5132,9,9,1,10,0,18,1,19,18,0.8739445805549622,0.9196110963821411
5133,8,8,2,10,1,15,1,16,16,0.8338274955749512,0.9375596642494202
5134,10,7,1,8,1,16,0,16,17,0.8726370930671692,0.9586316347122192
5135,6,9,1,10,1,14,2,16,15,0.8631962537765503,0.9532419443130493
5136,8,9,2,11,0,17,1,18,17,0.8338986039161682,0.9353345036506653
5137,9,9,0,9,2,16,1,17,18,0.8595736026763916,0.9253672361373901
5138,10,7,0,7,2,15,1,16,17,0.8047866821289062,0.9329205751419067
5139,8,8,0,8,1,15,2,17,16,0.8466532230377197,0.9510731101036072
5140,13,6,2,8,1,18,2,20,19,0.8894305229187012,0.9435335993766785
5141,7,11,0,11,2,16,3,19,18,0.8025621175765991,0.9371793866157532
5142,11,7,1,8,1,17,2,19,18,0.8870614171028137,0.9358313083648682
5143,10,7,0,7,0,17,2,19,17,0.8608545660972595,0.9490974545478821
5144,9,7,1,8,0,16,0,16,16,0.9102822542190552,0.9545649290084839
5145,7,7,2,9,1,13,3,16,14,0.9250512719154358,0.9313561916351318
5146,6,7,0,7,0,13,3,16,13,0.8696916699409485,0.9612627029418945
5147,8,6,0,6,1,13,2,15,14,0.8930606842041016,0.9414054155349731
5148,5,7,0,7,1,11,2,13,12,0.827297568321228,0.951505720615387
5149,6,6,0,6,0,12,2,14,12,0.8335590362548828,0.9425261616706848
5150,5,7,1,8,0,12,1,13,12,0.8190599083900452,0.9414770603179932
5151,6,7,0,7,0,13,2,15,13,0.8404971361160278,0.9366677403450012
5152,5,4,0,4,0,9,1,10,9,0.8644121289253235,0.9593707323074341
5153,6,4,0,4,0,10,1,11,10,0.8262402415275574,0.9488765597343445
5154,7,3,2,5,0,10,0,10,10,0.9005839228630066,0.9432567358016968
5155,7,4,0,4,1,10,1,11,11,0.8199498653411865,0.9326411485671997
5156,6,4,0,4,1,9,0,9,10,0.8725025653839111,0.9139859080314636
5157,6,6,1,7,0,12,1,13,12,0.7965056300163269,0.9301832318305969
5158,5,7,1,8,0,12,2,14,12,0.8190451860427856,0.9394554495811462
5159,6,6,2,8,0,12,1,13,12,0.7909805774688721,0.9428955912590027
5160,6,5,1,6,0,11,0,11,11,0.793166995048523,0.9483979940414429
5161,6,5,0,5,1,10,2,12,11,0.8804073333740234,0.9624959826469421
5162,4,6,0,6,0,10,2,12,10,0.8859084248542786,0.9511014819145203
5163,4,5,1,6,0,9,2,11,9,0.8849610090255737,0.9066117405891418
5164,4,5,0,5,2,7,2,9,9,0.850439727306366,0.9104941487312317
5165,4,5,0,5,0,9,2,11,9,0.8427020311355591,0.9520582556724548
5166,5,3,0,3,0,8,1,9,8,0.8447282314300537,0.9351312518119812
5167,5,3,0,3,0,8,2,10,8,0.8874428272247314,0.9472429752349854
5168,5,2,0,2,0,7,1,8,7,0.8394853472709656,0.9327316284179688
5169,6,2,0,2,0,8,0,8,8,0.7443331480026245,0.9328863620758057
5170,5,1,0,1,0,6,0,6,6,0.9261122345924377,0.9369276165962219
5171,5,2,0,2,0,7,3,10,7,0.9086683988571167,0.9348679780960083
5172,5,2,1,3,0,7,1,8,7,0.9481892585754395,0.9146435856819153
5173,5,2,0,2,1,6,2,8,7,0.9447184205055237,0.934966504573822
5174,5,2,0,2,1,6,1,7,7,0.9016114473342896,0.9014193415641785
5175,4,2,0,2,1,5,1,6,6,0.9477483034133911,0.9315515756607056
5176,6,2,0,2,1,7,1,8,8,0.9432721734046936,0.9335082173347473
5177,3,4,0,4,0,7,1,8,7,0.894619345664978,0.9463661313056946
5178,4,5,2,7,1,8,2,10,9,0.9159606099128723,0.9650833606719971
5179,6,5,0,5,1,10,0,10,11,0.8859146237373352,0.9320399165153503
5180,5,4,1,5,0,9,0,9,9,0.9372001886367798,0.9321777820587158
5181,3,5,0,5,1,7,1,8,8,0.8721806406974792,0.9631463885307312
5182,2,7,0,7,1,8,2,10,9,0.9438952803611755,0.9643332958221436
5183,3,6,0,6,0,9,3,12,9,0.8608426451683044,0.9593989253044128
5184,3,7,0,7,0,10,0,10,10,0.9089846611022949,0.9562495946884155
5185,4,7,0,7,1,10,0,10,11,0.8696854710578918,0.906481921672821
5186,4,5,0,5,1,8,1,9,9,0.8822349309921265,0.9210882186889648
5187,3,7,0,7,0,10,0,10,10,0.8907631635665894,0.9353711009025574
5188,4,6,0,6,0,10,0,10,10,0.8538644313812256,0.9434982538223267
5189,4,6,0,6,0,10,0,10,10,0.8257124423980713,0.9485856890678406
5190,4,6,0,6,0,10,0,10,10,0.8312069773674011,0.9387373924255371
5191,4,6,0,6,0,10,0,10,10,0.8472099304199219,0.9198063611984253
5192,4,7,0,7,0,11,0,11,11,0.8670336604118347,0.9388538599014282
5193,3,7,1,8,0,10,0,10,10,0.8631556630134583,0.9230311512947083
5194,6,4,1,5,0,10,0,10,10,0.9068154096603394,0.9352549314498901
5195,6,6,0,6,0,12,0,12,12,0.8762338161468506,0.9144067168235779
5196,7,4,1,5,0,11,1,12,11,0.9142798781394958,0.9215208292007446
5197,7,4,1,5,0,11,0,11,11,0.8900203704833984,0.9251445531845093
5198,8,5,1,6,0,13,0,13,13,0.8376816511154175,0.9215688109397888
5199,7,6,1,7,0,13,0,13,13,0.855126678943634,0.9400721192359924
5200,7,6,2,8,0,13,1,14,13,0.8461688160896301,0.9359835982322693
5201,10,7,2,9,2,15,1,16,17,0.7775243520736694,0.9271473288536072
5202,8,7,0,7,0,15,0,15,15,0.8957823514938354,0.9503281116485596
5203,7,9,1,10,0,16,0,16,16,0.9036043882369995,0.9565172791481018
5204,9,8,1,9,2,15,0,15,17,0.8685750961303711,0.9351682066917419
5205,9,7,0,7,2,14,0,14,16,0.8764711022377014,0.9394998550415039
5206,10,6,1,7,2,14,0,14,16,0.841623067855835,0.9169625043869019
5207,9,7,1,8,3,13,1,14,16,0.7922120690345764,0.9228969216346741
5208,9,6,0,6,3,12,2,14,15,0.8598105311393738,0.9275121688842773
5209,4,10,1,11,1,13,2,15,14,0.8781946301460266,0.935603141784668
5210,5,7,3,10,0,12,0,12,12,0.8632029294967651,0.9604554176330566
5211,5,7,1,8,1,11,1,12,12,0.8468733429908752,0.9163587093353271
5212,3,8,3,11,1,10,1,11,11,0.8044265508651733,0.9508854150772095
5213,4,8,2,10,0,12,3,15,12,0.7577154636383057,0.9305225014686584
5214,6,8,1,9,1,13,1,14,14,0.7962300777435303,0.9458834528923035
5215,9,5,3,8,2,12,0,12,14,0.8570080995559692,0.9549598693847656
5216,8,5,4,9,0,13,0,13,13,0.8276950716972351,0.9461756348609924
5217,9,4,2,6,0,13,1,14,13,0.7599967122077942,0.9255762100219727
5218,9,7,2,9,0,16,0,16,16,0.7846460938453674,0.9398888349533081
5219,9,7,2,9,2,14,0,14,16,0.8712254762649536,0.9458492398262024
5220,9,7,1,8,1,15,1,16,16,0.8278957605361938,0.9249269366264343
5221,6,6,3,9,0,12,4,16,12,0.7938513159751892,0.946504533290863
5222,9,6,3,9,0,15,0,15,15,0.8105000853538513,0.9163177013397217
5223,10,7,1,8,1,16,0,16,17,0.7810075879096985,0.9278622269630432
5224,10,6,0,6,0,16,2,18,16,0.7713088393211365,0.9243526458740234
5225,7,6,1,7,0,13,2,15,13,0.757087767124176,0.9236700534820557
5226,9,6,1,7,2,13,0,13,15,0.8783397078514099,0.8775869607925415
5227,8,7,2,9,0,15,1,16,15,0.8471957445144653,0.9143016934394836
5228,13,5,2,7,2,16,0,16,18,0.8544467091560364,0.9182940721511841
5229,9,6,1,7,2,13,1,14,15,0.8890218138694763,0.9198058247566223
5230,10,3,2,5,0,13,1,14,13,0.8852357864379883,0.8929949998855591
5231,8,5,1,6,2,11,2,13,13,0.8969456553459167,0.9129615426063538
5232,6,5,0,5,1,10,1,11,11,0.9064750671386719,0.9351984262466431
5233,8,5,2,7,2,11,1,12,13,0.883055567741394,0.8721777200698853
5234,8,5,2,7,0,13,0,13,13,0.8711951375007629,0.9308855533599854
5235,9,4,0,4,1,12,0,12,13,0.9025769233703613,0.9065302014350891
5236,8,5,0,5,1,12,0,12,13,0.9000898599624634,0.9146671891212463
5237,5,5,1,6,0,10,1,11,10,0.8682321310043335,0.9262808561325073
5238,7,6,1,7,1,12,0,12,13,0.8956666588783264,0.9431924223899841
5239,7,5,0,5,1,11,2,13,12,0.8666872978210449,0.9404028058052063
5240,6,6,0,6,0,12,0,12,12,0.8783894181251526,0.9447007775306702
5241,6,6,1,7,1,11,1,12,12,0.879220724105835,0.9534061551094055
5242,5,6,0,6,1,10,2,12,11,0.8654285073280334,0.9486950635910034
5243,6,7,0,7,1,12,0,12,13,0.879974365234375,0.9534621834754944
5244,5,7,2,9,0,12,3,15,12,0.8981320261955261,0.9693400263786316
5245,6,6,2,8,2,10,1,11,12,0.8310513496398926,0.9495648145675659
5246,3,7,3,10,0,10,0,10,10,0.8731923699378967,0.945938766002655
5247,5,6,1,7,1,10,0,10,11,0.9063435196876526,0.9583247303962708
5248,7,5,2,7,2,10,0,10,12,0.8550363779067993,0.9579316973686218
5249,3,7,1,8,0,10,0,10,10,0.8835926055908203,0.9464475512504578
5250,5,6,1,7,1,10,2,12,11,0.9066761136054993,0.9425315856933594
5251,4,6,1,7,0,10,1,11,10,0.8486579060554504,0.948209285736084
5252,6,4,2,6,0,10,2,12,10,0.8430709838867188,0.9288780093193054
5253,4,5,0,5,0,9,4,13,9,0.9140639305114746,0.9565703272819519
5254,7,4,1,5,1,10,1,11,11,0.9143942594528198,0.8911617398262024
5255,6,6,0,6,0,12,3,15,12,0.8329524993896484,0.9460466504096985
5256,7,5,2,7,1,11,1,12,12,0.7754601836204529,0.911161482334137
5257,7,4,3,7,1,10,0,10,11,0.8408145904541016,0.9374040365219116
5258,11,4,1,5,2,13,4,17,15,0.8991261720657349,0.9185682535171509
5259,7,5,1,6,1,11,5,16,12,0.7677704095840454,0.9372783899307251
5260,7,5,3,8,1,11,4,15,12,0.8219102025032043,0.9504032731056213
5261,9,4,2,6,1,12,4,16,13,0.8987590074539185,0.9406293034553528
5262,4,8,2,10,1,11,4,15,12,0.8647673726081848,0.9492765069007874
5263,6,8,3,11,0,14,2,16,14,0.8919854760169983,0.9557017683982849
5264,5,9,3,12,1,13,4,17,14,0.8752283453941345,0.9574111104011536
5265,2,10,5,15,0,12,8,20,12,0.8595011830329895,0.9668132662773132
5266,6,8,0,8,0,14,5,19,14,0.8173116445541382,0.9599472880363464
5267,8,7,3,10,0,15,0,15,15,0.8186785578727722,0.9517488479614258
5268,6,9,1,10,1,14,1,15,15,0.7933447360992432,0.9623693227767944
5269,7,9,0,9,1,15,1,16,16,0.8072419166564941,0.9604691863059998
5270,5,12,2,14,1,16,2,18,17,0.8105179667472839,0.9585443735122681
5271,5,12,0,12,0,17,1,18,17,0.8330402970314026,0.9418748021125793
5272,5,12,0,12,0,17,2,19,17,0.8150997161865234,0.9555490016937256
5273,7,10,0,10,1,16,2,18,17,0.7944919466972351,0.9619553089141846
5274,7,9,1,10,0,16,1,17,16,0.8234046101570129,0.955673336982727
5275,7,9,2,11,0,16,3,19,16,0.8554238677024841,0.9606749415397644
5276,8,8,1,9,1,15,4,19,16,0.8445949554443359,0.933921217918396
5277,6,7,4,11,0,13,7,20,13,0.8497782945632935,0.9496074318885803
5278,9,8,1,9,1,16,4,20,17,0.8628523349761963,0.958605170249939
5279,8,7,3,10,1,14,4,18,15,0.8452439308166504,0.9485394358634949
5280,5,6,3,9,0,11,7,18,11,0.8952913880348206,0.9330158233642578
5281,2,9,3,12,0,11,9,20,11,0.7676675319671631,0.9565732479095459
5282,6,7,4,11,2,11,10,21,13,0.7838658094406128,0.9331324100494385
5283,8,9,3,12,1,16,6,22,17,0.8071548938751221,0.9509936571121216
5284,7,7,4,11,0,14,7,21,14,0.8599404096603394,0.94989013671875
5285,5,7,3,10,0,12,5,17,12,0.8686079382896423,0.9484362602233887
5286,4,11,1,12,0,15,3,18,15,0.8075228333473206,0.9533290863037109
5287,5,7,1,8,0,12,7,19,12,0.8236185908317566,0.9586065411567688
5288,6,8,2,10,0,14,7,21,14,0.8344458937644958,0.9132161736488342
5289,6,6,2,8,1,11,6,17,12,0.8208147883415222,0.9413902759552002
5290,5,6,2,8,1,10,9,19,11,0.8147599101066589,0.9168551564216614
5291,6,6,1,7,0,12,8,20,12,0.7991992831230164,0.9041129946708679
5292,4,9,0,9,0,13,6,19,13,0.8128603100776672,0.9483618140220642
5293,7,6,2,8,1,12,7,19,13,0.8534955978393555,0.9253392815589905
5294,6,8,1,9,1,13,6,19,14,0.8187004327774048,0.943999171257019
5295,5,6,3,9,0,11,9,20,11,0.8043013215065002,0.9501476883888245
5296,7,7,2,9,0,14,5,19,14,0.8609825968742371,0.9534314274787903
5297,5,6,1,7,0,11,9,20,11,0.8180761933326721,0.9483276605606079
5298,6,7,0,7,1,12,8,20,13,0.8608744740486145,0.9472203254699707
5299,6,6,1,7,0,12,7,19,12,0.9041921496391296,0.9584788680076599
5300,7,6,3,9,1,12,7,19,13,0.8311845660209656,0.9557154178619385
5301,4,6,3,9,0,10,9,19,10,0.8348930478096008,0.9226579666137695
5302,3,7,3,10,0,10,8,18,10,0.8657383918762207,0.9597619771957397
5303,5,8,3,11,0,13,7,20,13,0.8794147968292236,0.96073317527771
5304,4,9,0,9,1,12,5,17,13,0.8250783085823059,0.9493787288665771
5305,6,6,2,8,0,12,7,19,12,0.8045446276664734,0.9575268626213074
5306,2,8,1,9,0,10,5,15,10,0.8707668781280518,0.9463187456130981
5307,4,6,4,10,0,10,6,16,10,0.7847754955291748,0.9160727262496948
5308,7,6,2,8,1,12,6,18,13,0.8622475266456604,0.9528879523277283
5309,5,7,3,10,1,11,8,19,12,0.8658297657966614,0.9667984247207642
5310,4,9,1,10,0,13,7,20,13,0.8050901889801025,0.9373984932899475
5311,7,7,2,9,0,14,6,20,14,0.8389312624931335,0.9580935835838318
5312,7,7,1,8,1,13,3,16,14,0.8334479928016663,0.9518995881080627
5313,7,7,3,10,0,14,7,21,14,0.8667545318603516,0.9383423924446106
5314,6,7,1,8,1,12,8,20,13,0.7763606905937195,0.9431020617485046
5315,9,4,1,5,1,12,4,16,13,0.8681220412254333,0.9543820023536682
5316,6,6,1,7,0,12,9,21,12,0.8270986080169678,0.9397572875022888
5317,6,7,1,8,2,11,9,20,13,0.8430162668228149,0.952988862991333
5318,1,11,2,13,0,12,7,19,12,0.8355964422225952,0.9621232151985168
5319,6,7,2,9,1,12,4,16,13,0.8483461141586304,0.9307639598846436
5320,6,8,0,8,1,13,7,20,14,0.8568066358566284,0.9495302438735962
5321,7,8,2,10,1,14,6,20,15,0.8793396353721619,0.9221562147140503
5322,9,4,2,6,0,13,6,19,13,0.8868173956871033,0.9268598556518555
5323,7,6,1,7,0,13,4,17,13,0.8219392895698547,0.9433823227882385
5324,4,9,2,11,0,13,6,19,13,0.8867177367210388,0.9435118436813354
5325,6,9,0,9,1,14,5,19,15,0.8389711976051331,0.9548221826553345
5326,5,9,0,9,0,14,4,18,14,0.8841184973716736,0.9503668546676636
5327,7,6,0,6,0,13,4,17,13,0.823413610458374,0.949371337890625
5328,6,7,2,9,0,13,5,18,13,0.8464834094047546,0.9449141621589661
5329,4,6,2,8,0,10,8,18,10,0.7970451712608337,0.9488862156867981
5330,4,8,1,9,1,11,6,17,12,0.8809669017791748,0.9419122338294983
5331,6,6,2,8,1,11,5,16,12,0.8616576790809631,0.9375237822532654
5332,4,8,1,9,1,11,5,16,12,0.8244910836219788,0.9296576976776123
5333,5,7,3,10,0,12,4,16,12,0.838320255279541,0.9344345927238464
5334,4,8,1,9,0,12,4,16,12,0.8446470499038696,0.9618019461631775
5335,6,7,1,8,1,12,4,16,13,0.8438872694969177,0.9517012238502502
5336,5,7,1,8,1,11,4,15,12,0.8397405743598938,0.9574729800224304
